customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,customer_segment
53989,Sipho,Jacobs,28,Gauteng,Johannesburg,Self-employed,10563.44,2016-11-07,2016,11,7,0,,,,,Middle Income
53990,Lerato,Mthembu,43,Limpopo,Polokwane,Self-employed,6740.62,2019-01-15,2019,1,15,1,15.0,10705.05,713.67,2874.93,Low Income
53991,Bongani,Dlamini,19,North West,Rustenburg,Employed,22254.41,2017-02-27,2017,2,27,0,4.0,3640.97,910.2425,1795.05,Middle Income
53992,Ayanda,Nkosi,31,Limpopo,Thohoyandou,Employed,11606.64,2017-06-24,2017,6,24,5,6.0,5225.5,870.9166666666666,2364.34,Middle Income
53993,Oliver,Jacobs,62,Gauteng,Soweto,Employed,52680.07,2016-01-23,2016,1,23,5,,,,,High Income
53994,Naledi,Khumalo,46,Gauteng,Midrand,Student,15072.54,2017-10-17,2017,10,17,1,,,,,Middle Income
53995,Sophia,Nkosi,39,Gauteng,Pretoria,Self-employed,16606.75,2019-07-06,2019,7,6,5,,,,,Middle Income
53996,Amahle,Mahlangu,29,Western Cape,Cape Town,Employed,6693.46,2013-01-01,2013,1,1,1,,,,,Low Income
53997,Mia,Mabena,27,Mpumalanga,Mbombela,Self-employed,9830.81,2014-11-25,2014,11,25,1,8.0,5937.389999999999,742.1737499999999,2391.57,Low Income
53998,Nomsa,Van Wyk,26,Gauteng,Johannesburg,Self-employed,20022.79,2020-11-03,2020,11,3,1,10.0,13807.31,1380.731,5669.65,Middle Income
53999,Sibusiso,Khumalo,32,Gauteng,Johannesburg,Employed,56768.05,2019-10-12,2019,10,12,5,12.0,16072.56,1339.38,5566.12,High Income
54000,Zanele,Khumalo,61,Eastern Cape,East London,Unemployed,33288.27,2025-05-08,2025,5,8,3,4.0,3042.7200000000003,760.6800000000001,1995.53,High Income
54001,Liam,Naidoo,54,Kwazulu-Natal,Richards Bay,Employed,8775.18,2020-03-31,2020,3,31,1,47.0,50765.06,1080.107659574468,4815.28,Low Income
54002,Sipho,Van Wyk,50,North West,Klerksdorp,Employed,99500.85,2021-06-08,2021,6,8,1,,,,,Very High Income
54003,Noah,Dlamini,30,Northern Cape,Kimberley,Retired,20650.33,2019-09-17,2019,9,17,1,5.0,1905.94,381.188,813.88,Middle Income
54004,Liam,Mabena,48,Gauteng,Midrand,Retired,9199.63,2013-07-18,2013,7,18,3,7.0,7037.18,1005.3114285714286,4465.03,Low Income
54005,Oliver,Jacobs,57,North West,Rustenburg,Employed,13212.28,2024-05-15,2024,5,15,2,,,,,Middle Income
54006,Liam,Molefe,18,North West,Klerksdorp,Employed,17425.16,2020-12-15,2020,12,15,1,14.0,14357.69,1025.5492857142856,4501.65,Middle Income
54007,Liam,Pillay,27,Limpopo,Thohoyandou,Employed,65962.83,2019-05-06,2019,5,6,0,9.0,5963.7300000000005,662.6366666666668,2267.84,Very High Income
54008,Bongani,Botha,53,North West,Mahikeng,Retired,13561.62,2017-11-25,2017,11,25,5,7.0,8278.89,1182.6985714285713,2705.12,Middle Income
54009,Anele,Adams,19,Kwazulu-Natal,Richards Bay,Employed,26917.3,2015-05-30,2015,5,30,5,14.0,14791.63,1056.5449999999998,3123.72,Middle Income
54010,Mia,Nkosi,48,Western Cape,George,Employed,16718.82,2023-02-05,2023,2,5,6,9.0,10920.05,1213.3388888888887,3492.69,Middle Income
54011,Lerato,Naidoo,31,Limpopo,Tzaneen,Retired,12883.41,2017-06-05,2017,6,5,0,14.0,8370.82,597.9157142857142,1465.88,Middle Income
54012,Oliver,Naidoo,54,Gauteng,Midrand,Unemployed,12818.85,2017-03-07,2017,3,7,1,12.0,13511.47,1125.9558333333332,2080.37,Middle Income
54013,Mia,Williams,31,North West,Klerksdorp,Employed,7316.77,2017-07-25,2017,7,25,1,26.0,25499.17,980.7373076923078,3920.34,Low Income
54014,Ethan,Jacobs,43,Kwazulu-Natal,Richards Bay,Employed,32666.0,2015-02-17,2015,2,17,1,4.0,2350.8,587.7,861.33,High Income
54015,Kabelo,Khumalo,71,Kwazulu-Natal,Richards Bay,Employed,9348.46,2024-03-22,2024,3,22,4,,,,,Low Income
54016,Sophia,Williams,50,Limpopo,Polokwane,Employed,15631.71,2013-04-30,2013,4,30,1,6.0,7356.29,1226.0483333333334,3118.4,Middle Income
54017,Noah,Ndlovu,39,Gauteng,Johannesburg,Employed,48174.19,2012-11-13,2012,11,13,1,,,,,High Income
54018,Anele,Sithole,25,Western Cape,Stellenbosch,Employed,35308.23,2019-05-11,2019,5,11,5,12.0,7776.879999999999,648.0733333333333,2180.27,High Income
54019,Oliver,Ndlovu,20,Limpopo,Thohoyandou,Student,24847.95,2023-12-13,2023,12,13,2,9.0,2797.98,310.88666666666666,635.23,Middle Income
54020,Ethan,Mabena,25,Gauteng,Midrand,Employed,12768.98,2016-09-02,2016,9,2,4,,,,,Middle Income
54021,Mia,Mokoena,26,Limpopo,Thohoyandou,Self-employed,28726.31,2015-03-15,2015,3,15,6,11.0,11029.73,1002.7027272727272,4138.54,Middle Income
54022,Naledi,Adams,54,Mpumalanga,Secunda,Retired,8238.18,2013-02-03,2013,2,3,6,15.0,13704.25,913.6166666666668,3588.56,Low Income
54023,Amahle,Van Wyk,32,Gauteng,Midrand,Employed,8498.36,2025-11-20,2025,11,20,3,,,,,Low Income
54024,Oliver,Ndlovu,39,Eastern Cape,Mthatha,Self-employed,23600.73,2022-03-04,2022,3,4,4,15.0,11825.34,788.356,2473.0,Middle Income
54025,Mia,Naidoo,44,Western Cape,Paarl,Employed,58900.74,2013-10-03,2013,10,3,3,18.0,31466.94,1748.1633333333332,7144.22,High Income
54026,Oliver,Jacobs,44,Limpopo,Polokwane,Employed,0.0,2015-08-27,2015,8,27,3,,,,,
54027,Ayanda,Molefe,42,Kwazulu-Natal,Durban,Student,8937.7,2017-02-24,2017,2,24,4,21.0,15575.83,741.7061904761905,3513.01,Low Income
54028,Naledi,Molefe,51,Gauteng,Johannesburg,Employed,33594.84,2023-09-09,2023,9,9,5,10.0,9447.19,944.719,3243.77,High Income
54029,Anele,Pillay,44,Mpumalanga,Emalahleni,Employed,22454.92,2025-08-10,2025,8,10,6,22.0,32818.94,1491.7700000000002,9958.32,Middle Income
54030,Sibusiso,Molefe,37,Gauteng,Johannesburg,Employed,19998.57,2023-01-02,2023,1,2,0,,,,,Middle Income
54031,Nomsa, Williams ,50,Limpopo,Thohoyandou,Employed,46754.79,2022-01-19,2022,1,19,2,20.0,15581.99,779.0995,3179.13,High Income
54032,Naledi,Botha,35,Kwazulu-Natal,Richards Bay,Nan,15706.48,2025-08-13,2025,8,13,2,,,,,Middle Income
54033,Sibusiso,Botha,51,North West,Mahikeng,Employed,28777.19,2020-10-14,2020,10,14,2,11.0,10931.81,993.800909090909,2496.66,Middle Income
54034,Anele,Botha,25,Eastern Cape,Gqeberha,Unemployed,74343.95,2024-07-11,2024,7,11,3,8.0,13832.8,1729.1,8019.08,Very High Income
54035,Lerato,Ndlovu,34,Eastern Cape,East London,Self-employed,17054.92,2019-04-12,2019,4,12,4,19.0,21481.05,1130.5815789473684,4856.13,Middle Income
54036,Amahle,Jacobs,23,Gauteng,Johannesburg,Employed,32707.21,2021-09-16,2021,9,16,3,9.0,7535.27,837.2522222222223,4008.53,High Income
54037,Nomsa,Adams,18,Free State,Bloemfontein,Employed,0.0,2023-04-22,2023,4,22,5,,,,,
54038,Anele,Adams,68,Kwazulu-Natal,Durban,Employed,40713.55,2016-09-25,2016,9,25,6,5.0,3263.02,652.604,2007.85,High Income
54039,Anele,Dlamini,37,Eastern Cape,East London,Student,29162.96,2018-11-23,2018,11,23,4,13.0,10204.6,784.9692307692308,1952.83,Middle Income
54040,Emma,Mthembu,45,Mpumalanga,Emalahleni,Employed,48589.09,2016-03-07,2016,3,7,0,12.0,18592.86,1549.405,6128.25,High Income
54041,Sibusiso,Botha,38,Eastern Cape,East London,Self-employed,9049.51,2022-10-24,2022,10,24,0,,,,,Low Income
54042,Noah,Williams,18,Kwazulu-Natal,Durban,Retired,73891.05,2021-05-30,2021,5,30,6,20.0,23970.62,1198.531,5382.3,Very High Income
54043,Lucas,Naidoo,59,Limpopo,Tzaneen,Employed,31234.13,2013-11-06,2013,11,6,2,7.0,6821.95,974.5642857142856,1833.31,High Income
54044,Nomsa,Mthembu,24,Free State,Welkom,Employed,16834.74,2017-11-19,2017,11,19,6,11.0,9764.46,887.6781818181818,2023.18,Middle Income
54045,Amahle,Nkosi,59,Free State,Bloemfontein,Employed,14884.9,2016-11-17,2016,11,17,3,,,,,Middle Income
54046,Naledi,Botha,55,Mpumalanga,Emalahleni,Retired,10738.46,2020-01-25,2020,1,25,5,49.0,56851.14,1160.2273469387756,9588.19,Middle Income
54047,Ethan,Molefe,22,Gauteng,Johannesburg,Employed,30626.44,2012-07-24,2012,7,24,1,8.0,10094.75,1261.84375,3850.31,High Income
54048,Noah,Naidoo,32,Kwazulu-Natal,Durban,Self-employed,68032.09,2019-04-25,2019,4,25,3,7.0,4635.09,662.1557142857143,1454.54,Very High Income
54049,Lerato,Jacobs,53,Gauteng,Johannesburg,Retired,16064.08,2017-05-24,2017,5,24,2,,,,,Middle Income
54050,Ayanda,Khumalo,46,Free State,Bloemfontein,Employed,19567.7,2021-11-10,2021,11,10,2,26.0,25931.5,997.3653846153846,4950.4,Middle Income
54051,Sophia,Naidoo,46,Kwazulu-Natal,Pietermaritzburg,Self-employed,47067.84,2021-03-10,2021,3,10,2,7.0,7257.41,1036.7728571428572,2769.88,High Income
54052,Lucas,Pillay,52,Free State,Bloemfontein,Employed,20115.29,2012-08-22,2012,8,22,2,6.0,1798.73,299.78833333333336,736.56,Middle Income
54053,Zanele,Pillay,57,Gauteng,Midrand,Self-employed,23918.09,2019-09-09,2019,9,9,0,6.0,9493.22,1582.2033333333331,3149.89,Middle Income
54054,Naledi,Adams,32,Eastern Cape,Mthatha,Employed,70846.07,2018-06-16,2018,6,16,5,8.0,8721.44,1090.18,3052.52,Very High Income
54055,Sibusiso,Nkosi,50,Western Cape,George,Employed,34866.82,2025-08-08,2025,8,8,4,23.0,20685.11,899.3526086956522,3301.38,High Income
54056,Emma,Jacobs,21,Gauteng,Johannesburg,Employed,33090.3,2016-05-13,2016,5,13,4,5.0,4385.99,877.198,2308.08,High Income
54057,Sibusiso,Mthembu,56,Kwazulu-Natal,Durban,Employed,45238.51,2022-06-08,2022,6,8,2,,,,,High Income
54058,Sibusiso,Mahlangu,78,Eastern Cape,Gqeberha,Employed,15669.25,2013-09-16,2013,9,16,0,9.0,6173.950000000001,685.9944444444445,2459.54,Middle Income
54059,Sibusiso,Naidoo,25,Kwazulu-Natal,Pietermaritzburg,Employed,42716.84,2023-08-28,2023,8,28,0,14.0,11957.75,854.125,3973.63,High Income
54060,Oliver,Khumalo,38,Free State,Bethlehem,Employed,15195.46,2019-07-05,2019,7,5,4,13.0,9806.98,754.3830769230769,3433.34,Middle Income
54061,Naledi,Ndlovu,18,Gauteng,Soweto,Retired,14059.23,2017-11-18,2017,11,18,5,6.0,4375.969999999999,729.3283333333333,1516.58,Middle Income
54062,Ava,Mahlangu,31,Eastern Cape,Mthatha,Employed,38826.5,2020-10-08,2020,10,8,3,13.0,10721.23,824.7099999999999,2981.58,High Income
54063,Kabelo,Sithole,20,Gauteng,Midrand,Student,18083.68,2016-10-29,2016,10,29,5,6.0,8412.92,1402.1533333333334,2691.18,Middle Income
54064,Noah,Dlamini,31,Gauteng,Johannesburg,Self-employed,22092.48,2019-08-12,2019,8,12,0,11.0,9010.27,819.1154545454546,3039.09,Middle Income
54065,Lerato,Sithole,49,Limpopo,Polokwane,Employed,13749.51,2015-01-25,2015,1,25,6,9.0,4891.66,543.5177777777777,1182.36,Middle Income
54066,Zanele,Williams,63,Northern Cape,Kimberley,Retired,34340.48,2023-09-06,2023,9,6,2,26.0,25440.54,978.4823076923076,4085.82,High Income
54067,Nomsa,Williams,56,Gauteng,Soweto,Self-employed,30388.24,2023-05-26,2023,5,26,4,3.0,5391.82,1797.2733333333333,4600.57,High Income
54068,Sibusiso,Dlamini,51,Gauteng,Soweto,Nan,35753.03,2020-07-08,2020,7,8,2,21.0,20134.84,958.8019047619048,7546.12,High Income
54069,Sophia,Naidoo,35,Free State,Bethlehem,Self-employed,29042.39,2023-10-21,2023,10,21,5,5.0,7929.98,1585.996,6323.0,Middle Income
54070,Anele,Adams,46,Northern Cape,Upington,Unemployed,12593.85,2023-11-25,2023,11,25,5,14.0,11096.17,792.5835714285714,2561.43,Middle Income
54071,Thabo,Williams,35,Gauteng,Soweto,Employed,16289.97,2025-05-16,2025,5,16,4,25.0,20026.97,801.0788,4337.16,Middle Income
54072,Oliver,Dlamini,42,Limpopo,Polokwane,Student,27605.82,2025-12-23,2025,12,23,1,7.0,7872.8,1124.6857142857143,2418.79,Middle Income
54073,Sipho,Williams,29,Gauteng,Midrand,Employed,4892.01,2016-08-29,2016,8,29,0,16.0,19992.17,1249.510625,4211.68,Low Income
54074,Naledi,Jacobs,33,Gauteng,Pretoria,Employed,32744.28,2021-09-21,2021,9,21,1,,,,,High Income
54075,Mia,Sithole,53,Gauteng,Johannesburg,Employed,27783.77,2022-04-26,2022,4,26,1,14.0,9384.21,670.3007142857143,2170.98,Middle Income
54076,Zanele,Williams,25,Eastern Cape,Mthatha,Employed,30702.64,2022-05-05,2022,5,5,3,,,,,High Income
54077,Mia,Mahlangu,28,Kwazulu-Natal,Pietermaritzburg,Self-employed,59337.61,2022-02-04,2022,2,4,4,5.0,1602.21,320.442,498.98,High Income
54078,Sophia,Williams,18,Eastern Cape,Gqeberha,Nan,0.0,2024-03-23,2024,3,23,5,,,,,
54079,Ayanda,Mahlangu,29,Gauteng,Pretoria,Student,119269.62,2016-10-06,2016,10,6,3,13.0,21453.91,1650.3007692307692,7002.19,Very High Income
54080,Ava,Sithole,42,Western Cape,George,Employed,25594.88,2025-09-06,2025,9,6,5,9.0,11374.86,1263.8733333333334,4901.89,Middle Income
54081,Lucas,Williams,18,Kwazulu-Natal,Richards Bay,Employed,42124.7,2019-05-16,2019,5,16,3,5.0,12417.49,2483.498,7637.99,High Income
54082,Emma,Mahlangu,50,Kwazulu-Natal,Pietermaritzburg,Nan,55306.88,2017-08-11,2017,8,11,4,12.0,12195.4,1016.2833333333332,4352.43,High Income
54083,Sophia,Williams,36,Kwazulu-Natal,Pietermaritzburg,Employed,16324.64,2017-01-14,2017,1,14,5,,,,,Middle Income
54084,Naledi,Nkosi,34,Eastern Cape,Gqeberha,Employed,47166.95,2024-02-23,2024,2,23,4,,,,,High Income
54085,Liam,Ndlovu,41,Gauteng,Johannesburg,Employed,86538.89,2013-05-28,2013,5,28,1,,,,,Very High Income
54086,Liam,Adams,40,Limpopo,Polokwane,Employed,13100.75,2018-11-29,2018,11,29,3,5.0,2449.27,489.854,748.36,Middle Income
54087,Sophia,Mokoena,41,Free State,Welkom,Unemployed,0.0,2025-09-13,2025,9,13,5,1.0,254.59,254.59,254.59,
54088,Kabelo,Khumalo,36,Gauteng,Soweto,Student,27663.25,2020-06-17,2020,6,17,2,6.0,7536.94,1256.1566666666663,3856.0,Middle Income
54089,Noah,Naidoo,34,Mpumalanga,Secunda,Nan,39899.75,2024-10-01,2024,10,1,1,14.0,8712.67,622.3335714285714,2851.4,High Income
54090,Anele,Adams,37,Kwazulu-Natal,Pietermaritzburg,Retired,32769.42,2015-07-05,2015,7,5,6,10.0,7224.21,722.421,2253.46,High Income
54091,Lerato,Mahlangu,45,Kwazulu-Natal,Richards Bay,Unemployed,31289.81,2025-07-28,2025,7,28,0,,,,,High Income
54092,Bongani,Molefe,42,Free State,Bethlehem,Self-employed,6777.24,2022-04-13,2022,4,13,2,,,,,Low Income
54093,Ava,Botha,57,North West,Klerksdorp,Retired,11781.68,2019-05-09,2019,5,9,3,,,,,Middle Income
54094,Bongani,Molefe,42,Western Cape,Stellenbosch,Employed,8077.56,2015-12-23,2015,12,23,2,,,,,Low Income
54095,Nomsa,Khumalo,29,Gauteng,Johannesburg,Employed,34155.76,2025-07-27,2025,7,27,6,16.0,9208.57,575.535625,2484.79,High Income
54096,Amahle,Mabena,41,Limpopo,Polokwane,Employed,32141.36,2014-08-12,2014,8,12,1,10.0,31029.430000000004,3102.943,24963.9,High Income
54097,Noah,Sithole,26,Kwazulu-Natal,Richards Bay,Unemployed,23566.79,2018-05-28,2018,5,28,0,,,,,Middle Income
54098,Emma,Pillay,55,Limpopo,Polokwane,Employed,81473.94,2023-06-06,2023,6,6,1,20.0,451971.12,22598.556,433043.35,Very High Income
54099,Ava,Jacobs,23,Gauteng,Midrand,Employed,10281.24,2023-03-23,2023,3,23,3,4.0,6050.389999999999,1512.5975,3410.31,Middle Income
54100,Thabo,Dlamini,38,Northern Cape,Kuruman,Employed,23760.64,2023-08-23,2023,8,23,2,11.0,17838.29,1621.6627272727274,6246.24,Middle Income
54101,Amahle,Adams,34,Gauteng,Soweto,Employed,41491.37,2017-12-29,2017,12,29,4,29.0,22643.52,780.8110344827586,2367.26,High Income
54102,Amelia,Mahlangu,22,North West,Klerksdorp,Unemployed,38956.94,2013-04-24,2013,4,24,2,12.0,12508.58,1042.381666666667,4074.98,High Income
54103,Thabo,Adams,18,Limpopo,Thohoyandou,Employed,31224.26,2015-05-09,2015,5,9,5,17.0,14088.01,828.7064705882353,4899.65,High Income
54104,Sipho,Dlamini,40,Northern Cape,Kimberley,Self-employed,10520.37,2016-09-28,2016,9,28,2,,,,,Middle Income
54105,Amahle,Mahlangu,76,Gauteng,Johannesburg,Retired,39135.29,2013-10-18,2013,10,18,4,15.0,22412.27,1494.1513333333337,7282.02,High Income
54106,Sibusiso,Molefe,24,Gauteng,Johannesburg,Self-employed,13807.52,2016-10-14,2016,10,14,4,,,,,Middle Income
54107,Lerato,Sithole,43,Gauteng,Johannesburg,Employed,14171.97,2015-01-03,2015,1,3,5,4.0,4633.700000000001,1158.4250000000002,3717.8,Middle Income
54108,Thabo,Khumalo,53,Limpopo,Thohoyandou,Employed,53635.46,2015-02-10,2015,2,10,1,,,,,High Income
54109,Sibusiso,Van Wyk,29,Gauteng,Pretoria,Employed,11438.04,2015-03-18,2015,3,18,2,,,,,Middle Income
54110,Sipho,Adams,24,Kwazulu-Natal,Pietermaritzburg,Self-employed,36245.78,2019-06-30,2019,6,30,6,23.0,12471.74,542.2495652173913,4380.45,High Income
54111,Noah,Jacobs,43,Gauteng,Soweto,Employed,24311.14,2014-12-30,2014,12,30,1,44.0,55978.12,1272.23,12260.47,Middle Income
54112,Anele,Mokoena,21,Eastern Cape,Mthatha,Employed,34048.48,2019-07-06,2019,7,6,5,18.0,33335.73,1851.985,17146.1,High Income
54113,Mia,Adams,27,Free State,Bloemfontein,Employed,43436.97,2015-03-24,2015,3,24,1,22.0,31675.72,1439.8054545454545,10322.96,High Income
54114,Sipho,Mthembu,41,Western Cape,Paarl,Student,9026.01,2014-12-01,2014,12,1,0,20.0,19727.09,986.3545,3194.15,Low Income
54115,Sophia,Naidoo,45,Eastern Cape,East London,Retired,11083.33,2023-06-15,2023,6,15,3,17.0,14279.61,839.9770588235294,1923.94,Middle Income
54116,Liam,Van Wyk,40,Gauteng,Soweto,Employed,41929.36,2016-11-01,2016,11,1,1,8.0,3680.41,460.05125,1123.1,High Income
54117,Noah,Pillay,58,North West,Mahikeng,Self-employed,21593.3,2018-12-07,2018,12,7,4,13.0,20262.4,1558.646153846154,6442.87,Middle Income
54118,Kabelo,Jacobs,25,Mpumalanga,Mbombela,Nan,21115.89,2015-04-02,2015,4,2,3,20.0,42380.53,2119.0265,14848.46,Middle Income
54119,Liam,Khumalo,37,Gauteng,Pretoria,Retired,32921.48,2021-07-24,2021,7,24,5,,,,,High Income
54120,Ava,Naidoo,32,Gauteng,Nan,Employed,58528.22,2023-10-03,2023,10,3,1,8.0,9919.89,1239.98625,3817.46,High Income
54121,Lucas,Botha,31,Kwazulu-Natal,Pietermaritzburg,Unemployed,46006.39,2015-07-30,2015,7,30,3,9.0,9237.46,1026.3844444444444,3061.13,High Income
54122,Nomsa,Pillay,30,Limpopo,Thohoyandou,Employed,24110.09,2013-07-24,2013,7,24,2,3.0,1498.23,499.41,841.43,Middle Income
54123,Lucas,Dlamini,21,North West,Mahikeng,Self-employed,10723.45,2015-01-10,2015,1,10,5,34.0,28431.75,836.2279411764706,2461.52,Middle Income
54124,Zanele,Dlamini,25,Gauteng,Midrand,Employed,47181.56,2015-10-14,2015,10,14,2,,,,,High Income
54125,Ayanda,Mokoena,47,Kwazulu-Natal,Durban,Nan,25678.33,2016-03-14,2016,3,14,0,23.0,19000.94,826.1278260869565,4115.57,Middle Income
54126,Amelia,Mahlangu,49,Gauteng,Pretoria,Employed,21494.12,2023-09-25,2023,9,25,0,14.0,18746.88,1339.0628571428572,4014.21,Middle Income
54127,Naledi,Molefe,44,Gauteng,Johannesburg,Self-employed,15135.87,2018-06-03,2018,6,3,6,21.0,21409.62,1019.5057142857142,6361.51,Middle Income
54128,Anele,Mabena,53,Northern Cape,Kimberley,Employed,7176.98,2017-08-02,2017,8,2,2,,,,,Low Income
54129,Oliver,Nkosi,37,North West,Rustenburg,Employed,24849.67,2018-04-22,2018,4,22,6,11.0,16220.6,1474.6,4935.01,Middle Income
54130, Nomsa ,Mthembu,37,Gauteng,Pretoria,Employed,30611.99,2015-09-18,2015,9,18,4,9.0,14038.43,1559.8255555555556,3832.73,High Income
54131,Sibusiso,Mahlangu,22,Gauteng,Pretoria,Employed,11062.84,2016-03-13,2016,3,13,6,18.0,19559.16,1086.62,3187.0,Middle Income
54132,Lucas,Mahlangu,20,Kwazulu-Natal,Durban,Employed,36765.29,2012-12-28,2012,12,28,4,21.0,22013.87,1048.2795238095237,6578.32,High Income
54133,Sophia,Naidoo,35,Kwazulu-Natal,Pietermaritzburg,Self-employed,30879.56,2020-01-04,2020,1,4,5,11.0,17467.05,1587.9136363636362,6727.56,High Income
54134,Noah,Mthembu,62,Free State,Bethlehem,Employed,27936.5,2025-08-13,2025,8,13,2,,,,,Middle Income
54135,Noah,Adams,29,Eastern Cape,East London,Retired,14266.14,2013-10-30,2013,10,30,2,27.0,34025.5,1260.2037037037037,8514.77,Middle Income
54136,Oliver,Mthembu,57,Eastern Cape,Gqeberha,Student,17150.63,2023-06-14,2023,6,14,2,7.0,8334.22,1190.6028571428571,2913.99,Middle Income
54137,Anele,Adams,21,Gauteng,Midrand,Self-employed,0.0,2016-05-03,2016,5,3,1,19.0,11714.87,616.5721052631579,2241.59,
54138,Naledi,Mahlangu,18,Kwazulu-Natal,Richards Bay,Self-employed,38991.82,2013-03-19,2013,3,19,1,10.0,6790.54,679.054,1756.81,High Income
54139,Ava,Khumalo,34,Eastern Cape,East London,Retired,9621.77,2016-03-24,2016,3,24,3,4.0,4985.43,1246.3575,2370.71,Low Income
54140,Lucas,Mokoena,34,Eastern Cape,Gqeberha,Retired,14070.38,2023-04-30,2023,4,30,6,8.0,6186.389999999999,773.2987499999999,2264.44,Middle Income
54141,Ayanda,Jacobs,37,Eastern Cape,East London,Employed,50975.59,2022-09-15,2022,9,15,3,,,,,High Income
54142,Ava,Botha,45,Mpumalanga,Mbombela,Employed,73731.1,2013-07-17,2013,7,17,2,8.0,6233.83,779.22875,1511.35,Very High Income
54143,Emma,Mokoena,44,Gauteng,Soweto,Unemployed,51021.38,2016-03-16,2016,3,16,2,28.0,37796.27,1349.8667857142857,5183.69,High Income
54144,Oliver,Jacobs,18,Gauteng,Soweto,Employed,13982.76,2012-11-13,2012,11,13,1,,,,,Middle Income
54145,Lerato,Mokoena,35,Western Cape,Stellenbosch,Retired,10720.4,2016-02-06,2016,2,6,5,,,,,Middle Income
54146,Liam,Dlamini,61,Eastern Cape,Mthatha,Self-employed,4707.21,2023-07-22,2023,7,22,5,14.0,10606.29,757.5921428571429,3354.96,Low Income
54147,Nomsa,Mthembu,39,Gauteng,Johannesburg,Self-employed,13765.0,2014-04-04,2014,4,4,4,13.0,11317.56,870.5815384615385,2119.37,Middle Income
54148,Sophia,Williams,25,Kwazulu-Natal,Pietermaritzburg,Retired,20609.17,2024-07-15,2024,7,15,0,9.0,350271.89,38919.09888888889,343431.74,Middle Income
54149,Ethan,Naidoo,48,Western Cape,George,Employed,14060.79,2013-07-04,2013,7,4,3,16.0,10212.47,638.279375,1857.48,Middle Income
54150,Mia,Mahlangu,37,North West,Mahikeng,Employed,11614.64,2018-12-26,2018,12,26,2,14.0,15409.07,1100.6478571428572,4549.92,Middle Income
54151,Noah,Dlamini,39,Kwazulu-Natal,Richards Bay,Employed,12882.5,2019-02-13,2019,2,13,2,20.0,17096.55,854.8275,2944.08,Middle Income
54152,Ava,Jacobs,46,Gauteng,Soweto,Self-employed,18326.88,2025-10-05,2025,10,5,6,5.0,10866.07,2173.214,5669.0,Middle Income
54153,Ava,Williams,30,Gauteng,Johannesburg,Retired,22092.38,2014-11-19,2014,11,19,2,15.0,18158.2,1210.5466666666666,5013.52,Middle Income
54154,Sipho,Naidoo,44,Gauteng,Soweto,Student,15738.83,2018-11-05,2018,11,5,0,5.0,9277.19,1855.438,4852.82,Middle Income
54155,Amahle,Khumalo,49,Mpumalanga,Secunda,Employed,11634.51,2024-08-19,2024,8,19,0,,,,,Middle Income
54156,Ava,Mokoena,35,Mpumalanga,Mbombela,Self-employed,46253.87,2023-09-12,2023,9,12,1,8.0,9217.78,1152.2225,3363.05,High Income
54157,Anele,Dlamini,45,Limpopo,Tzaneen,Self-employed,10550.32,2016-03-16,2016,3,16,2,12.0,17141.26,1428.4383333333333,5662.88,Middle Income
54158,Amelia,Naidoo,38,Gauteng,Johannesburg,Unemployed,30791.99,2023-04-14,2023,4,14,4,4.0,7949.780000000001,1987.445,4217.46,High Income
54159,Noah,Naidoo,53,North West,Klerksdorp,Employed,11328.71,2015-11-08,2015,11,8,6,10.0,6913.68,691.368,2334.02,Middle Income
54160,Sophia,Dlamini,26,Gauteng,Pretoria,Self-employed,24580.69,2014-09-10,2014,9,10,2,15.0,13534.51,902.3006666666666,3908.28,Middle Income
54161,Lucas,Dlamini,35,Eastern Cape,East London,Unemployed,20522.26,2025-05-18,2025,5,18,6,,,,,Middle Income
54162,Ethan,Nkosi,20,Kwazulu-Natal,Pietermaritzburg,Employed,7798.0,2013-07-19,2013,7,19,4,8.0,8526.43,1065.80375,3300.0,Low Income
54163,Naledi,Adams,19,Kwazulu-Natal,Durban,Employed,19885.81,2021-09-24,2021,9,24,4,,,,,Middle Income
